http://dbpedia.org/ontology/governor,8
http://dbpedia.org/ontology/populationUrban,8
http://dbpedia.org/ontology/games,8
http://dbpedia.org/ontology/event,8
http://www.w3.org/2002/07/owl#wikiPageWikiLink,8
http://xmlns.com/foaf/0.1/made,8
http://dbpedia.org/property/address,7
http://dbpedia.org/ontology/operator,7
http://dbpedia.org/property/populationUrban,7
http://dbpedia.org/ontology/family,7
http://dbpedia.org/ontology/lastAppearance,7
http://dbpedia.org/ontology/maximumElevation,7
http://dbpedia.org/property/price,7
http://dbpedia.org/property/latdm,7
http://dbpedia.org/property/area,7
http://data.linkedmdb.org/resource/movie/actor_name,7
http://dbpedia.org/property/road,7
http://dbpedia.org/property/areaTotalKm,7
http://dbpedia.org/property/editing,7
http://dbpedia.org/ontology/discoverer,7
http://www.w3.org/2004/02/skos/core#related,7
http://xmlns.com/foaf/0.1/based_near,7
http://dbpedia.org/ontology/deathCause,7
http://dbpedia.org/ontology/episodenumber,7
http://dbpedia.org/property/mapCaption,7
http://dbpedia.org/property/luminosity,7
http://dbpedia.org/property/imdbId,7
http://dbpedia.org/property/numberOfRestaurants,7
http://dbpedia.org/property/producer,7
http://dbpedia.org/property/etymology,6
http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_11#mayor__noun/sense2,6
http://dbpedia.org/property/narrator,6
http://www.wikidata.org/prop/direct/P569,6
http://dbpedia.org/property/lang,6
http://dbpedia.org/ontology/recordedIn,6
http://dbpedia.org/ontology/timeZome,6
http://dbpedia.org/property/team,6
http://dbpedia.org/property/utcOffset,6
http://dbpedia.org/property/category,6
http://dbpedia.org/ontology/birthplace,6
http://dbpedia.org/ontology/draftTeam,6
http://dbpedia.org/ontology/commandStructure,6
http://xmlns.com/foaf/0.1/givenname,6
http://dbpedia.org/ontology/mainspan,6
http://dbpedia.org/property/influences,6
http://dbpedia.org/ontology/programmeFormat,6
http://dbpedia.org/ontology/programmingLanguage,6
http://dbpedia.org/ontology/doctoralStudent,6
http://dbpedia.org/ontology/alias,6
