classes,count,,,,,
http://dbpedia.org/class/yago/BarrierIslandsOfNewYork,1,,,,,
http://dbpedia.org/class/yago/LebaneseMaleTennisPlayers,1,,,,,
http://dbpedia.org/class/yago/AsexualPeople,1,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromNevada,1,,,,,
http://dbpedia.org/class/yago/PopulatedPlacesInBelmontCounty,Ohio,1,,,,
http://dbpedia.org/class/yago/GuamAthletes,1,,,,,
http://dbpedia.org/class/yago/WritersFromMontreal,1,,,,,
http://dbpedia.org/class/yago/EnglishExpatriatesInFrance,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Northeast_Asian_countries,1,,,,,
http://dbpedia.org/class/yago/HassaniaD'AgadirManagers,1,,,,,
http://dbpedia.org/class/yago/KoldbrannAlbums,1,,,,,
http://dbpedia.org/class/yago/Latin-languageOperas,1,,,,,
http://dbpedia.org/class/yago/BaseballTeamsInMississippi,1,,,,,
http://dbpedia.org/class/yago/CanadianPeopleOfPuertoRicanDescent,1,,,,,
http://dbpedia.org/resource/Category:Holidays_and_observances_by_duration,1,,,,,
http://dbpedia.org/class/yago/EmanuelAlbums,1,,,,,
http://dbpedia.org/class/yago/ItalianTravelWriters,1,,,,,
http://dbpedia.org/class/yago/Lover109622302,1,,,,,
http://dbpedia.org/class/yago/Murder100220522,1,,,,,
http://dbpedia.org/class/yago/MexicanMathematicians,1,,,,,
http://dbpedia.org/class/yago/CookIslandAthletes,1,,,,,
http://dbpedia.org/class/yago/HousesInDevon,1,,,,,
http://dbpedia.org/class/yago/EgyptianPeopleOfItalianDescent,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Zoos_in_Spain,1,,,,,
http://dbpedia.org/class/yago/MoominLocations,1,,,,,
http://dbpedia.org/class/yago/GradeIListedBuildingsInSomerset,1,,,,,
http://dbpedia.org/class/yago/FreeExpressionAwards,1,,,,,
http://dbpedia.org/class/yago/CatBreedsOriginatingInTheUnitedStates,1,,,,,
http://dbpedia.org/class/yago/MaleProstitutes,1,,,,,
http://dbpedia.org/class/yago/Channel40Low-powerTVStationsInTheUnitedStates,1,,,,,
http://dbpedia.org/class/yago/FlorentPagnySongs,1,,,,,
http://dbpedia.org/class/yago/Citizen109923673,1,,,,,
http://dbpedia.org/class/yago/MorehouseCollegeAlumni,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Adoption,1,,,,,
http://dbpedia.org/class/yago/CancelledMilitaryOperationsOfWorldWarII,1,,,,,
http://dbpedia.org/class/yago/CavesOfChina,1,,,,,
http://dbpedia.org/class/yago/GlenCampbellVideoAlbums,1,,,,,
http://dbpedia.org/class/yago/CompaniesBasedInCalaverasCounty,California,1,,,,
http://dbpedia.org/class/yago/KindercoreRecordsCompilationAlbums,1,,,,,
http://dbpedia.org/class/yago/WelshHeavyMetalGuitarists,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Windows_Mobile_devices,1,,,,,
http://dbpedia.org/class/yago/PeopleFromVuhledar,1,,,,,
http://dbpedia.org/class/yago/DukesOfFrance,1,,,,,
http://dbpedia.org/class/yago/AmbassadorsOfGermanyToPalau,1,,,,,
http://dbpedia.org/class/yago/BasketballVenuesInSouthKorea,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Human-powered_transport,1,,,,,
http://dbpedia.org/class/yago/DukesOfFranco,1,,,,,
http://dbpedia.org/class/yago/DeGraafschapManagers,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Transport_in_Spain,1,,,,,
http://dbpedia.org/class/yago/ConservativePartiesInItaly,1,,,,,
http://dbpedia.org/class/yago/GovernmentMinistersOfAntiguaAndBarbuda,1,,,,,
http://dbpedia.org/class/yago/CasinosInDelaware,1,,,,,
http://dbpedia.org/class/yago/AruIslands,1,,,,,
http://dbpedia.org/class/yago/DefunctChristianSchoolsInTheUnitedStates,1,,,,,
http://dbpedia.org/class/yago/NationalFootballLeagueOffensiveCoordinators,1,,,,,
http://dbpedia.org/resource/Category:Discordian_holidays,1,,,,,
http://dbpedia.org/class/yago/AltayS.K.Managers,1,,,,,
http://dbpedia.org/resource/Category:Suriname,1,,,,,
http://dbpedia.org/class/yago/FilmsDirectedByTeresaVillaverde,1,,,,,
http://dbpedia.org/class/yago/Turnpike104501018,1,,,,,
http://dbpedia.org/class/yago/IndiePopGroupsFromColorado,1,,,,,
http://dbpedia.org/class/yago/EnglishChildren'sWriters,1,,,,,
http://dbpedia.org/class/yago/AstronomicalObservatoriesInMalta,1,,,,,
http://dbpedia.org/class/yago/DubuquePackersPlayers,1,,,,,
http://dbpedia.org/class/yago/MarquessesOfMonceaux,1,,,,,
http://dbpedia.org/class/yago/CitiesInDonetskOblast,1,,,,,
http://dbpedia.org/class/yago/Be%C5%9Fikta%C5%9FJ.K.Footballers,1,,,,,
http://dbpedia.org/class/yago/PopulatedPlacesInAllenCounty,Ohio,1,,,,
http://dbpedia.org/class/yago/ImpressionistSculptors,1,,,,,
http://dbpedia.org/class/yago/16th-centuryBotanists,1,,,,,
http://dbpedia.org/class/yago/AmbassadorsOfThailandToRussia,1,,,,,
http://dbpedia.org/resource/Category:North_Korea,1,,,,,
http://dbpedia.org/class/yago/AlbumsProducedByJ.Robbins,1,,,,,
http://dbpedia.org/class/yago/Meriden(minorLeagueBaseball)Players,1,,,,,
http://dbpedia.org/class/yago/ChurchesOnTheNationalHistoricSitesOfCanadaRegister,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Comoros,1,,,,,
http://dbpedia.org/class/yago/16th-centuryBiblicalManuscripts,1,,,,,
http://dbpedia.org/class/yago/GuzhengPlayers,1,,,,,
http://dbpedia.org/class/yago/VisitorAttractionsInSeine-et-Marne,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Bus_transport,1,,,,,
http://dbpedia.org/class/yago/AirportsInPermKrai,1,,,,,
http://dbpedia.org/class/yago/GregHawkesAlbums,1,,,,,
http://dbpedia.org/class/yago/1960BalletPremieres,1,,,,,
http://dbpedia.org/class/yago/FerdinandBordewijkPrizeWinners,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Mining_communities_in_Spain,1,,,,,
http://dbpedia.org/class/yago/PopulatedPlacesInLincolnCounty,Minnesota,1,,,,
http://dbpedia.org/class/yago/BowdoinCollegeAlumni,1,,,,,
http://dbpedia.org/class/yago/LanguagesOfGujarat,1,,,,,
http://dbpedia.org/class/yago/1968Fires,1,,,,,
http://dbpedia.org/class/yago/PeopleFromBlackheath,London,1,,,,
http://dbpedia.org/class/yago/CastlesInEastDunbartonshire,1,,,,,
http://dbpedia.org/class/yago/PeopleFromKennett,Missouri,1,,,,
http://dbpedia.org/class/yago/WelshPopPianists,1,,,,,
http://dbpedia.org/class/yago/ChristianPoliticalPartiesInGermany,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Power_stations_in_Spain,1,,,,,
http://dbpedia.org/class/yago/KendrickLamarAlbums,1,,,,,
http://dbpedia.org/class/yago/JasonGray(singer-songwriter)Albums,1,,,,,
http://dbpedia.org/class/yago/HolocaustCharitiesAndReparations,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Wednesday,1,,,,,
http://dbpedia.org/class/yago/DefunctHospitalsInMichigan,1,,,,,
http://dbpedia.org/class/yago/NorthAmericanCountries,1,,,,,
http://dbpedia.org/resource/Category:Volcanism_of_Spain,1,,,,,
http://dbpedia.org/class/yago/NativeAmericanTribesInWashington(state),1,,,,,
http://dbpedia.org/resource/Category:Astronomical_observatories_in_Spain,1,,,,,
http://dbpedia.org/class/yago/IcelandWomen'sInternationalFootballers,1,,,,,
http://dbpedia.org/class/yago/FireStationsOnTheNationalRegisterOfHistoricPlacesInPennsylvania,1,,,,,
http://dbpedia.org/class/yago/GermanAthleticsChampionships,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Hospitality_occupations,1,,,,,
http://dbpedia.org/class/yago/FilmsDirectedByTheodoreJ.Flicker,1,,,,,
http://dbpedia.org/class/yago/AlternativeRockGroupsFromOhio,1,,,,,
http://dbpedia.org/class/yago/PakistaniChildSingers,1,,,,,
http://dbpedia.org/class/yago/LeylandVehicles,1,,,,,
http://dbpedia.org/class/yago/BattlesInvolvingPortugal,1,,,,,
http://dbpedia.org/resource/Country,1,,,,,
http://dbpedia.org/class/yago/18th-centuryAnglicanChurchBuildings,1,,,,,
http://dbpedia.org/class/yago/1202Books,1,,,,,
http://dbpedia.org/class/yago/IcelandicExpatriatesInNorway,1,,,,,
http://dbpedia.org/class/yago/JacksonTigersPlayers,1,,,,,
http://dbpedia.org/class/yago/Blocker109860248,1,,,,,
http://dbpedia.org/class/yago/FormulaBMWADACDrivers,1,,,,,
http://dbpedia.org/class/yago/1976RadioProgrammeDebuts,1,,,,,
http://dbpedia.org/class/yago/MuseumsInGordonCounty,Georgia,1,,,,
http://dbpedia.org/class/yago/LithuanianExpatriatesInHungary,1,,,,,
http://dbpedia.org/class/yago/LakesOfAustria,1,,,,,
http://dbpedia.org/class/yago/CivilServantsInTheHomeOffice,1,,,,,
http://dbpedia.org/class/yago/InternationalBaccalaureateSchoolsInTheNetherlands,1,,,,,
http://dbpedia.org/class/yago/BooksByGermanoAlmeida,1,,,,,
http://dbpedia.org/resource/Category:World_Heritage_Sites_in_Spain,1,,,,,
http://dbpedia.org/class/yago/FilmsDirectedByAndrzejMunk,1,,,,,
http://dbpedia.org/class/yago/1968WinterOlympicsVenues,1,,,,,
http://dbpedia.org/class/yago/DanishMaleSingers,1,,,,,
http://dbpedia.org/class/yago/AlbanianExpatriatesInFinland,1,,,,,
http://dbpedia.org/class/yago/EvolutionaryPsychologists,1,,,,,
http://dbpedia.org/class/yago/CitiesInOhio,1,,,,,
http://dbpedia.org/class/yago/MonsterMagnetAlbums,1,,,,,
http://dbpedia.org/class/yago/Daphn%C3%A9ClassSubmarines,1,,,,,
http://dbpedia.org/resource/Category:Dependent_territories_in_South_America,1,,,,,
http://dbpedia.org/class/yago/DanishOrganists,1,,,,,
http://dbpedia.org/class/yago/NovelsByAnnaSeghers,1,,,,,
http://dbpedia.org/class/yago/MinosEMIArtists,1,,,,,
http://dbpedia.org/class/yago/CthulhuMythosCharacters,1,,,,,
http://dbpedia.org/class/yago/BoxersAtThe1986CommonwealthGames,1,,,,,
http://dbpedia.org/class/yago/MotorsportVenuesInIllinois,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Sudan,1,,,,,
http://dbpedia.org/class/yago/JazzFusionKeyboardists,1,,,,,
http://dbpedia.org/class/yago/AircraftManufacturersOfSwitzerland,1,,,,,
http://dbpedia.org/class/yago/FreeJazzSingers,1,,,,,
http://dbpedia.org/class/yago/FrenchRomanCatholicBishops,1,,,,,
http://dbpedia.org/class/yago/AmtrakThruwayMotorcoachStationsInIllinois,1,,,,,
http://dbpedia.org/class/yago/DefunctMississippiRailroads,1,,,,,
http://dbpedia.org/class/yago/GermanRugbyLeagueTeams,1,,,,,
http://dbpedia.org/class/yago/ManchesterMetrolinkRochdale-ManchesterLineStations,1,,,,,
http://dbpedia.org/class/yago/BusinessSchoolsInTexas,1,,,,,
http://dbpedia.org/class/yago/MountainsOfPeru,1,,,,,
http://dbpedia.org/class/yago/AmericanDad!(season6)Episodes,1,,,,,
http://dbpedia.org/class/yago/FloatingDrydocks,1,,,,,
http://dbpedia.org/resource/Serious_game,1,,,,,
http://dbpedia.org/class/yago/AmbassadorsToPortugal,1,,,,,
http://www.w3.org/2002/07/owl#DataProperty,1,,,,,
http://dbpedia.org/class/yago/EngineeringCompaniesOfIndia,1,,,,,
http://dbpedia.org/class/yago/ExperimentalMusicians,1,,,,,
http://dbpedia.org/class/yago/DeanDillonSongs,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Asia,1,,,,,
http://dbpedia.org/class/yago/Socialist110618848,1,,,,,
http://dbpedia.org/class/yago/CompetitionsInTheUnitedKingdom,1,,,,,
http://dbpedia.org/ontology/recordLabel,1,,,,,
http://dbpedia.org/resource/Category:Android_(operating_system),1,,,,,
http://dbpedia.org/class/yago/MountainRangesOfStanislausCounty,California,1,,,,
http://dbpedia.org/class/yago/Environmentalists,1,,,,,
http://dbpedia.org/class/yago/OlympicFootballersOfGuinea,1,,,,,
http://dbpedia.org/class/yago/BordersOfNebraska,1,,,,,
http://dbpedia.org/class/yago/AnionicSurfactants,1,,,,,
http://dbpedia.org/class/yago/NorwegianPokerPlayers,1,,,,,
http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#grandchild,1,,,,,
http://dbpedia.org/class/yago/FellowsOfTheRoyalSocietyOfCanada,1,,,,,
http://dbpedia.org/class/yago/AubretiaClassSloops,1,,,,,
http://dbpedia.org/class/yago/IdahoStateSenators,1,,,,,
http://dbpedia.org/class/yago/FolkAlbumsByEnglishArtists,1,,,,,
http://dbpedia.org/class/yago/CornellBigRedFootballPlayers,1,,,,,
http://dbpedia.org/class/yago/BrazilianExpatriatesInSpain,1,,,,,
http://www.wikidata.org/entity/Q7278,1,,,,,
http://dbpedia.org/class/yago/Bergen-BelsenConcentrationCampVictims,1,,,,,
http://dbpedia.org/resource/Category:Sweden,1,,,,,
http://dbpedia.org/class/yago/BuriramPEAPlayers,1,,,,,
http://dbpedia.org/class/yago/KataebPartyPoliticians,1,,,,,
http://dbpedia.org/class/yago/HandballPlayersAtThe1988SummerOlympics,1,,,,,
http://dbpedia.org/class/yago/DutchMassMurderers,1,,,,,
http://dbpedia.org/resource/Category:Agricultural_buildings_in_Spain,1,,,,,
http://yago-knowledge.org/resource/Channel106259898,1,,,,,
http://dbpedia.org/class/yago/ColumbusOwlsPlayers,1,,,,,
http://dbpedia.org/class/yago/PeopleFromMarseille,1,,,,,
http://dbpedia.org/class/yago/AmericanExpatriatesInMexico,1,,,,,
http://dbpedia.org/class/yago/FilmsDirectedByFranciscoJos%C3%A9Lombardi,1,,,,,
http://dbpedia.org/class/yago/DumbartonF.C.Players,1,,,,,
http://dbpedia.org/class/yago/IonChannels,1,,,,,
http://dbpedia.org/class/yago/CropsOriginatingFromEthiopia,1,,,,,
http://dbpedia.org/class/yago/ManitobaJuniorHockeyLeaguePlayers,1,,,,,
http://dbpedia.org/class/yago/VisitorAttractionsInShandong,1,,,,,
http://dbpedia.org/class/yago/SantaClaraUniversityAlumni,1,,,,,
http://dbpedia.org/class/yago/BelgianVoiceActors,1,,,,,
http://dbpedia.org/class/yago/BoogieAlbums,1,,,,,
http://dbpedia.org/class/yago/DisastersInHaiti,1,,,,,
http://dbpedia.org/class/yago/Angel(singer)Albums,1,,,,,
http://dbpedia.org/class/yago/BishopsOfAntibes,1,,,,,
http://dbpedia.org/class/yago/PopulatedPlacesInMcLeodCounty,Minnesota,1,,,,
http://dbpedia.org/class/yago/CompaniesBasedInVernonHills,Illinois,1,,,,
http://dbpedia.org/class/yago/ColombianActivists,1,,,,,
http://dbpedia.org/class/yago/NewspapersPublishedInLouisiana,1,,,,,
http://dbpedia.org/class/yago/CapeClassCuttersOfTheUnitedStatesCoastGuard,1,,,,,
http://dbpedia.org/class/yago/DisneyAnimatedFeaturesCanon-basedVideoGames,1,,,,,
http://dbpedia.org/class/yago/MountainsOfSerbia,1,,,,,
http://dbpedia.org/resource/Category:Afghanistan,1,,,,,
http://dbpedia.org/class/yago/13th-centuryAustrianPeople,1,,,,,
http://dbpedia.org/class/yago/FormerTourDeLasAmericasEvents,1,,,,,
http://dbpedia.org/class/yago/AustralianMonks,1,,,,,
http://dbpedia.org/class/yago/Keyboardist110229883,1,,,,,
http://dbpedia.org/class/yago/BridgesInAssam,1,,,,,
http://dbpedia.org/class/yago/BuildingsAndStructuresInJamaica,1,,,,,
http://dbpedia.org/class/yago/BengaliHinduFestivals,1,,,,,
http://dbpedia.org/class/yago/GermanOperaLibrettists,1,,,,,
http://dbpedia.org/class/yago/AmbassadorsOfCanadaToEgypt,1,,,,,
http://dbpedia.org/class/yago/BanksOfQatar,1,,,,,
http://dbpedia.org/class/yago/BuildingsAndStructuresInVenice,1,,,,,
http://dbpedia.org/class/yago/MinimalistComposers,1,,,,,
http://dbpedia.org/class/yago/CharactersCreatedByHerbTrimpe,1,,,,,
http://dbpedia.org/class/yago/1963CanadianTelevisionSeriesDebuts,1,,,,,
http://dbpedia.org/class/yago/EsporteClubeS%C3%A3oJos%C3%A9Players,1,,,,,
http://dbpedia.org/class/yago/MontageMusicGroupArtists,1,,,,,
http://dbpedia.org/class/yago/FortWayne,IndianaTelevisionAnchors,1,,,,
http://dbpedia.org/class/yago/Moravian-GermanPeople,1,,,,,
http://dbpedia.org/class/yago/GovernmentMinistriesOfBahrain,1,,,,,
http://dbpedia.org/class/yago/MuseumsInBeckhamCounty,Oklahoma,1,,,,
http://dbpedia.org/class/yago/AlbumsProducedByMattBayles,1,,,,,
http://dbpedia.org/class/yago/FrenchPeopleOfArabDescent,1,,,,,
http://dbpedia.org/class/yago/HousesInSouthbridge,Massachusetts,1,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Shyness,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/France,1,,,,,
http://dbpedia.org/class/yago/SwissHarpists,1,,,,,
http://dbpedia.org/class/yago/NovelsByAnnPetry,1,,,,,
http://dbpedia.org/class/yago/MusicalFamilies,1,,,,,
http://dbpedia.org/class/yago/AustrianPeopleOfGermanDescent,1,,,,,
http://dbpedia.org/class/yago/JailsInTheUnitedStates,1,,,,,
http://dbpedia.org/class/yago/AmbassadorsOfRussiaToSingapore,1,,,,,
http://dbpedia.org/class/yago/FormerAmtrakStationsInTennessee,1,,,,,
http://dbpedia.org/class/yago/Explosions,1,,,,,
http://dbpedia.org/class/yago/MalawianSwimmers,1,,,,,
http://dbpedia.org/class/yago/LebaneseHistorians,1,,,,,
http://dbpedia.org/class/yago/AustrianMusicTheorists,1,,,,,
http://dbpedia.org/class/yago/EthnographicVillagesInLithuania,1,,,,,
http://dbpedia.org/class/yago/BangladeshKhilafatAndolanPoliticians,1,,,,,
http://dbpedia.org/class/yago/FestivalsInSouthDakota,1,,,,,
http://dbpedia.org/class/yago/GrandMastersOfTheOrderOfTheHolySpirit,1,,,,,
http://dbpedia.org/class/yago/Negotiator110351874,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Friendship,1,,,,,
http://dbpedia.org/class/yago/FemaleHeadsOfGovernment,1,,,,,
http://dbpedia.org/class/yago/1963ShortStories,1,,,,,
http://dbpedia.org/class/yago/MayorsOfMadison,WestVirginia,1,,,,
http://dbpedia.org/class/yago/Tannin115067025,1,,,,,
http://dbpedia.org/class/yago/CarlCraigAlbums,1,,,,,
http://dbpedia.org/class/yago/Arsenates,1,,,,,
http://dbpedia.org/class/yago/AustralianSessionMusicians,1,,,,,
http://dbpedia.org/class/yago/BooksAboutTheBritishEmpire,1,,,,,
http://dbpedia.org/class/yago/ChurchesInMartinCounty,Florida,1,,,,
http://dbpedia.org/class/yago/ArchaeologicalSitesInGwynedd,1,,,,,
http://dbpedia.org/class/yago/AdelaideBitePlayers,1,,,,,
http://dbpedia.org/class/yago/NoLimitRecordsArtists,1,,,,,
http://dbpedia.org/class/yago/CasioPersonalDigitalAssistants,1,,,,,
http://dbpedia.org/class/yago/ChunnamDragonsManagers,1,,,,,
http://dbpedia.org/class/yago/DefunctMuseumsInMaryland,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Aquaria_in_Spain,1,,,,,
http://dbpedia.org/class/yago/KnightsOfSt.GregoryTheGreat,1,,,,,
http://dbpedia.org/class/yago/7th-centuryHistoryBooks,1,,,,,
http://dbpedia.org/class/yago/CanalsInWales,1,,,,,
http://dbpedia.org/class/yago/FortsInCumbria,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Religious_festivals,1,,,,,
http://dbpedia.org/class/yago/German3DFilms,1,,,,,
http://dbpedia.org/class/yago/BishopsOfSaintEdmundsburyAndIpswich,1,,,,,
http://dbpedia.org/class/yago/Empresas1BCPeople,1,,,,,
http://dbpedia.org/class/yago/FilipinoDanceMusicians,1,,,,,
http://dbpedia.org/class/yago/GovernmentAgenciesEstablishedIn1647,1,,,,,
http://dbpedia.org/class/yago/HungarianFilmProducers,1,,,,,
http://dbpedia.org/class/yago/CzechPoleVaulters,1,,,,,
http://dbpedia.org/class/yago/Warplane104552348,1,,,,,
http://dbpedia.org/class/yago/AyurvedicOrganisations,1,,,,,
http://dbpedia.org/class/yago/PeopleEducatedAtCokethorpeSchool,1,,,,,
http://dbpedia.org/class/yago/HagfishAlbums,1,,,,,
http://dbpedia.org/class/yago/IndianHandicrafts,1,,,,,
http://dbpedia.org/class/yago/MarinasInCanada,1,,,,,
http://dbpedia.org/class/yago/NormanBrownAlbums,1,,,,,
http://dbpedia.org/class/yago/BuildingsAndStructuresInAnnArbor,Michigan,1,,,,
http://dbpedia.org/class/yago/FranzFerdinandSongs,1,,,,,
http://dbpedia.org/class/yago/ElectricLocomotives,1,,,,,
http://dbpedia.org/class/yago/BuildingsAndStructuresInPerryCounty,Mississippi,1,,,,
http://dbpedia.org/class/yago/HBOPeople,1,,,,,
http://dbpedia.org/class/yago/HousesOnTheNationalRegisterOfHistoricPlacesInBaltimore,Maryland,1,,,,
http://dbpedia.org/class/yago/1511Paintings,1,,,,,
http://dbpedia.org/class/yago/BattlesOfTaylor'sOperationsInWestLouisianaOfTheAmericanCivilWar,1,,,,,
http://dbpedia.org/resource/Category:Funerals,1,,,,,
http://dbpedia.org/class/yago/PeopleFromAhvaz,1,,,,,
http://dbpedia.org/class/yago/CognitiveScientist109934647,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/April_Fools'_Day,1,,,,,
http://dbpedia.org/class/yago/BishopsOfAberdeen,1,,,,,
http://dbpedia.org/class/yago/HikingTrailsInGeorgia(U.S.State),1,,,,,
http://dbpedia.org/class/yago/GraphDataStructures,1,,,,,
http://dbpedia.org/class/yago/FilmsDirectedByAndr%C3%A9Cayatte,1,,,,,
http://dbpedia.org/class/yago/EarlyModernLanguages,1,,,,,
http://dbpedia.org/class/yago/AmbassadorsOfAlgeria,1,,,,,
http://dbpedia.org/class/yago/BuildingsAndStructuresInTokelau,1,,,,,
http://dbpedia.org/class/yago/SouthKoreanElectronicMusicGroups,1,,,,,
http://dbpedia.org/ontology/HistorcBuilding,1,,,,,
http://dbpedia.org/class/yago/HistoricalDistrictsOfNorfolk,1,,,,,
http://dbpedia.org/resource/Category:Fountains_in_Spain,1,,,,,
http://dbpedia.org/class/yago/China%E2%80%93VietnamBorderCrossings,1,,,,,
http://dbpedia.org/class/yago/Agent51Albums,1,,,,,
http://dbpedia.org/class/yago/LiteraryWorksByWillemFrederikHermans,1,,,,,
http://dbpedia.org/class/yago/BoatingMagazines,1,,,,,
http://dbpedia.org/class/yago/IrishTraveller-relatedDepictions&Documentaries,1,,,,,
http://dbpedia.org/class/yago/FrogEyesAlbums,1,,,,,
http://dbpedia.org/class/yago/ClassicalRecordLabels,1,,,,,
http://dbpedia.org/class/yago/AerospaceMuseumsInAlaska,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Zimbabwe,1,,,,,
http://dbpedia.org/class/yago/SocialWorker110620027,1,,,,,
http://dbpedia.org/class/yago/HurricanesInLouisiana,1,,,,,
http://dbpedia.org/class/yago/MacOSWebBrowsers,1,,,,,
http://dbpedia.org/class/yago/IslandsOfIllinois,1,,,,,
http://dbpedia.org/class/yago/AmbassadorsOfHungaryToRussia,1,,,,,
http://dbpedia.org/class/yago/BritishPropagandaFilms,1,,,,,
http://dbpedia.org/class/yago/HotelsInBulgaria,1,,,,,
http://dbpedia.org/class/yago/FilmsDirectedByRyuSeung-wan,1,,,,,
http://dbpedia.org/class/yago/FilmsDirectedByPaulMay,1,,,,,
http://dbpedia.org/class/yago/1919Books,1,,,,,
http://dbpedia.org/class/yago/ComprehensiveSchoolsInHalton(borough),1,,,,,
http://dbpedia.org/class/yago/PrimeMinistersOfSpain,1,,,,,
http://dbpedia.org/class/yago/NationalHistoricSitesInHawaii,1,,,,,
http://dbpedia.org/class/yago/Aneuploidy114022661,1,,,,,
http://dbpedia.org/class/yago/PeopleFromKilwinning,1,,,,,
http://dbpedia.org/class/yago/2000ShortStoryCollections,1,,,,,
http://dbpedia.org/class/yago/2005AustralianTelevisionSeriesDebuts,1,,,,,
http://dbpedia.org/class/yago/NewnanBrowniesPlayers,1,,,,,
http://dbpedia.org/class/yago/HurlingLeaguesInIreland,1,,,,,
http://dbpedia.org/class/yago/HardtopConvertibles,1,,,,,
http://dbpedia.org/class/yago/Boys'SchoolsInSwitzerland,1,,,,,
http://dbpedia.org/ontology/iso31661Alpha,1,,,,,
http://dbpedia.org/class/yago/PeopleAssociatedWithLiverpoolJohnMooresUniversity,1,,,,,
http://dbpedia.org/class/yago/AdultHitsRadioStationsInTheUnitedStates,1,,,,,
http://dbpedia.org/class/yago/HydroelectricPowerPlantsInTexas,1,,,,,
http://www.w3.org/2002/07/owl#Film,1,,,,,
http://dbpedia.org/class/yago/GameGearGames,1,,,,,
http://dbpedia.org/class/yago/BelarusianPeopleOfPolishDescent,1,,,,,
http://dbpedia.org/class/yago/GettysburgBulletsFootballPlayers,1,,,,,
http://dbpedia.org/class/yago/AmericanHorseTrainers,1,,,,,
http://dbpedia.org/class/yago/AeolianColonies,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Roman_sites_in_Spain,1,,,,,
http://dbpedia.org/class/yago/GovernmentBuildingsOnTheNationalRegisterOfHistoricPlacesInArizona,1,,,,,
http://dbpedia.org/class/yago/DelegatesToTheUnitedStatesHouseOfRepresentativesFromOklahomaTerritory,1,,,,,
http://dbpedia.org/class/yago/NationalParksOfBhutan,1,,,,,
http://dbpedia.org/class/yago/BuildingsAndStructuresInSenecaCounty,Ohio,1,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Mobile_computers,1,,,,,
http://dbpedia.org/resource/Category:Macintosh_laptops,1,,,,,
http://dbpedia.org/class/yago/NaturalPhenolGlucosides,1,,,,,
http://dbpedia.org/class/yago/FallenAngels,1,,,,,
http://dbpedia.org/class/yago/ArchbishopsOfTuam,1,,,,,
http://dbpedia.org/class/yago/English-languageFilmDirectors,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Tonga,1,,,,,
http://dbpedia.org/class/yago/GermanCivilEngineers,1,,,,,
http://dbpedia.org/class/yago/MuseumsInSomersetCounty,Maryland,1,,,,
http://dbpedia.org/class/yago/DocklandsLightRailwayStationsInTheCityOfLondon,1,,,,,
http://dbpedia.org/class/yago/Azides,1,,,,,
http://dbpedia.org/class/yago/ItalianOccultWriters,1,,,,,
http://dbpedia.org/class/yago/CompaniesBasedInDothan,Alabama,1,,,,
http://dbpedia.org/class/yago/LakesOfPlymouth,Massachusetts,1,,,,
http://dbpedia.org/class/yago/LandmarksInHarrisburg,Pennsylvania,1,,,,
http://dbpedia.org/class/yago/KocaelisporManagers,1,,,,,
http://dbpedia.org/resource/Category:Cape_Verde,1,,,,,
http://dbpedia.org/class/yago/MusicFestivalsInNovaScotia,1,,,,,
file:///home/azzam/NetBeansProjects/SemanticPartitioning/Palm_OS_devices,1,,,,,
http://dbpedia.org/class/yago/MurryWilsonAlbums,1,,,,,
http://dbpedia.org/class/yago/ConvertsFromRomanCatholicism,1,,,,,
http://dbpedia.org/class/yago/LivingThing100004258,1,,,,,
http://dbpedia.org/class/yago/L.E.O.Albums,1,,,,,
http://dbpedia.org/class/yago/PeopleFromValkenswaard,1,,,,,
http://dbpedia.org/class/yago/FilmsDirectedByVasilyShukshin,1,,,,,
