Concept,count
http://dbpedia.org/class/yago/WikicatUnitedStatesMarineCorpsReservists,91
http://dbpedia.org/class/yago/WikicatVampiresInWrittenFiction,91
http://dbpedia.org/class/yago/WikicatVenezuelanPoliticians,91
http://dbpedia.org/class/yago/WikicatVeronesePainters,91
http://dbpedia.org/class/yago/WikicatOhioStateBuckeyesMen'sBasketballPlayers,90
http://dbpedia.org/class/yago/WikicatPeopleOfSpanishColonialPhilippines,90
http://dbpedia.org/class/yago/WikicatAmericanPoliceChiefs,90
http://dbpedia.org/class/yago/WikicatAmericanDiscoMusicians,90
http://dbpedia.org/class/yago/WikicatAlgonquianPeoples,90
http://dbpedia.org/class/yago/WikicatAllsvenskanSeasons,90
http://dbpedia.org/class/yago/WikicatOrientalistPainters,90
http://dbpedia.org/class/yago/WikicatPolishPrintmakers,90
http://dbpedia.org/class/yago/WikicatArgentineEmigrantsToTheUnitedStates,90
"http://dbpedia.org/class/yago/WikicatPeopleFromLawrence,Kansas",90
http://dbpedia.org/class/yago/WikicatPeopleFromGreenwich,90
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtBrisbaneStateHighSchool,90
http://dbpedia.org/class/yago/WikicatAlicanteCFFootballers,90
http://dbpedia.org/class/yago/WikicatAnalogCircuits,90
http://dbpedia.org/class/yago/WikicatAmericanComics,90
http://dbpedia.org/class/yago/WikicatAmericanMaleArtisticGymnasts,90
http://dbpedia.org/class/yago/WikicatOlympicShootersOfNorway,90
http://dbpedia.org/class/yago/WikicatOlympicWrestlersOfJapan,90
http://dbpedia.org/class/yago/WikicatAmericanFlautists,90
http://dbpedia.org/class/yago/WikicatAmericanMaleIceDancers,90
http://dbpedia.org/class/yago/WikicatAnatolianRomanCatholicSaints,90
http://dbpedia.org/class/yago/WikicatOfficersOfTheOrderOfLeopold(Belgium),90
http://dbpedia.org/class/yago/WikicatBasketballPlayersAtThe1972SummerOlympics,90
http://dbpedia.org/class/yago/WikicatOrganizationsBasedInVirginia,90
http://dbpedia.org/class/yago/WikicatArenaFootballAnnouncers,90
"http://dbpedia.org/class/yago/WikicatPeopleFromEugene,Oregon",90
http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromArizona,90
http://dbpedia.org/class/yago/WikicatOfficeBuildingsInManhattan,90
http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn2001,90
http://dbpedia.org/class/yago/WikicatAirlinesDisestablishedIn2004,90
http://dbpedia.org/class/yago/WikicatPathéFilms,90
http://dbpedia.org/class/yago/WikicatAmericanChessWriters,90
http://dbpedia.org/class/yago/WikicatPeopleFromUlm,90
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtClongowesWoodCollege,90
http://dbpedia.org/class/yago/WikicatOrganizationsEstablishedIn1952,90
http://dbpedia.org/class/yago/WikicatAmericanRadioPersonalities,90
"http://dbpedia.org/class/yago/WikicatPeopleFromCattaraugusCounty,NewYork",90
http://dbpedia.org/class/yago/WikicatPeopleFromCieszynSilesia,90
http://dbpedia.org/class/yago/WikicatBiophysicists,90
http://dbpedia.org/class/yago/WikicatAmericanBridgePlayers,90
http://dbpedia.org/class/yago/WikicatPlantSections,90
http://dbpedia.org/class/yago/WikicatOlympicBaseballPlayersOfJapan,90
http://dbpedia.org/class/yago/WikicatBattlesInvolvingIraq,90
http://dbpedia.org/class/yago/WikicatAlternativeSchoolsInTheUnitedStates,90
http://dbpedia.org/class/yago/WikicatArizonaLeagueAngelsPlayers,90
http://dbpedia.org/class/yago/WikicatAnglo-SaxonSaints,90
http://dbpedia.org/class/yago/WikicatAmericanNewspaperJournalists,90
http://dbpedia.org/class/yago/WikicatPeopleOfEdo-periodJapan,90
http://dbpedia.org/class/yago/WikicatPeopleFromGlamorgan,90
http://dbpedia.org/class/yago/WikicatPeopleFromTheProvinceOfSeville,90
http://dbpedia.org/class/yago/WikicatPeopleFromPorsgrunn,90
http://dbpedia.org/class/yago/WikicatPeopleFromCampinas,90
http://dbpedia.org/class/yago/WikicatPeopleOfAlabamaInTheAmericanCivilWar,90
http://dbpedia.org/class/yago/WikicatAirlinesDisestablishedIn2007,90
http://dbpedia.org/class/yago/WikicatAnarchismTheorists,90
http://dbpedia.org/class/yago/WikicatAmericanPoliticiansWithPhysicalDisabilities,90
http://dbpedia.org/class/yago/WikicatArchivists,90
http://dbpedia.org/class/yago/WikicatAlbumsProducedByBrianEno,90
http://dbpedia.org/class/yago/WikicatAustralianTestCricketUmpires,90
http://dbpedia.org/class/yago/WikicatNumber-oneSinglesInRomania,90
http://dbpedia.org/class/yago/WikicatOlympicFencersOfArgentina,90
http://dbpedia.org/class/yago/WikicatPeopleFromTicino,90
"http://dbpedia.org/class/yago/WikicatPeopleFromBinghamton,NewYork",90
http://dbpedia.org/class/yago/WikicatPolishMaleCyclists,90
http://dbpedia.org/class/yago/WikicatArgentineFencers,90
http://dbpedia.org/class/yago/WikicatOlympicFootballersOfTheNetherlands,90
http://dbpedia.org/class/yago/WikicatOrchidsOfThePhilippines,90
http://dbpedia.org/class/yago/WikicatArtGalleriesInManhattan,90
"http://dbpedia.org/class/yago/WikicatPeopleFromDover,Kent",90
http://dbpedia.org/class/yago/WikicatPiastGliwicePlayers,90
"http://dbpedia.org/class/yago/WikicatPeopleFromStockton,California",90
http://dbpedia.org/class/yago/WikicatPeasantRevolts,90
http://dbpedia.org/class/yago/WikicatPoliticalDramaFilms,90
http://dbpedia.org/class/yago/WikicatPoliticalPartiesInLebanon,90
http://dbpedia.org/class/yago/WikicatPopRockSongs,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1843,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1908,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAbyekCounty,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAgdashDistrict,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBehshahrCounty,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInGachsaranCounty,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKangavarCounty,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKarajCounty,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMehrestanCounty,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMozambique,90
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSonora,90
http://dbpedia.org/class/yago/WikicatPortableComputers,90
http://dbpedia.org/class/yago/WikicatPrefecturesOfJapan,90
http://dbpedia.org/class/yago/WikicatPresidentsOfTheAmericanPsychologicalAssociation,90
http://dbpedia.org/class/yago/WikicatPrivatelyHeldCompaniesBasedInMassachusetts,90
http://dbpedia.org/class/yago/WikicatPunkRockCompilationAlbums,90
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1977,90
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1991,90
http://dbpedia.org/class/yago/WikicatRecordLabelsEstablishedIn1996,90
http://dbpedia.org/class/yago/WikicatRectorsOfTheUniversityOfGlasgow,90
http://dbpedia.org/class/yago/WikicatSubdivisionsOfJapan,90
http://dbpedia.org/class/yago/WikicatSupernovae,90
http://dbpedia.org/class/yago/WikicatSuperstitions,90
http://dbpedia.org/class/yago/WikicatSwimmersAtThe1924SummerOlympics,90
http://dbpedia.org/class/yago/WikicatSwimmersAtThe2002CommonwealthGames,90
http://dbpedia.org/class/yago/WikicatSwissFilmDirectors,90
http://dbpedia.org/class/yago/WikicatSymbolistPoets,90
http://dbpedia.org/class/yago/WikicatTaiwaneseBaseballPlayers,90
http://dbpedia.org/class/yago/WikicatTamilWriters,90
http://dbpedia.org/class/yago/WikicatTelevisionChannelsAndStationsEstablishedIn1985,90
http://dbpedia.org/class/yago/WikicatTheatreCompaniesBasedInNewYorkCity,90
http://dbpedia.org/class/yago/WikicatTherapsids,90
http://dbpedia.org/class/yago/WikicatToolManufacturers,90
http://dbpedia.org/class/yago/WikicatTreatiesOfTheByelorussianSovietSocialistRepublic,90
http://dbpedia.org/class/yago/WikicatTurkicLanguages,90
http://dbpedia.org/class/yago/WikicatUCIRoadWorldChampionshipsByYear,90
http://dbpedia.org/class/yago/WikicatUkiyo-eArtists,90
http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInWashington(state),90
http://dbpedia.org/class/yago/WikicatUnitedStatesArmyDivisionsDuringWorldWarII,90
http://dbpedia.org/class/yago/WikicatUnitedStatesSenateElectionsInNewYork,90
http://dbpedia.org/class/yago/WikicatUnitedStatesSenateElectionsInPennsylvania,90
http://dbpedia.org/class/yago/WikicatUniversitiesAndCollegesInDelhi,90
http://dbpedia.org/class/yago/WikicatUtahGrizzlies(ECHL)Players,90
http://dbpedia.org/class/yago/WikicatUtahLawyers,90
http://dbpedia.org/class/yago/WikicatVaccines,90
http://dbpedia.org/class/yago/WikicatBenzoates,89
http://dbpedia.org/class/yago/WikicatAsianGamesBronzeMedalistsForIran,89
http://dbpedia.org/class/yago/WikicatAmarilloGoldSoxPlayers,89
http://dbpedia.org/class/yago/WikicatAmericanLexicographers,89
"http://dbpedia.org/class/yago/WikicatPeopleFromJohnstown,Pennsylvania",89
http://dbpedia.org/class/yago/WikicatPeopleFromAnglesey,89
http://dbpedia.org/class/yago/WikicatPhilippineBasketballAssociationFinals,89
http://dbpedia.org/class/yago/WikicatArtMuseumsAndGalleriesInItaly,89
http://dbpedia.org/class/yago/WikicatBasketballPlayersFromKansas,89
http://dbpedia.org/class/yago/WikicatAwardsEstablishedIn2008,89
http://dbpedia.org/class/yago/WikicatBirdsOfTheCaribbean,89
http://dbpedia.org/class/yago/WikicatAlbumsProducedByTonyVisconti,89
http://dbpedia.org/class/yago/WikicatAirportsOfTheBritishCommonwealthAirTrainingPlan,89
"http://dbpedia.org/class/yago/WikicatOrganizationsBasedInBoston,Massachusetts",89
http://dbpedia.org/class/yago/WikicatAustralianFarmers,89
http://dbpedia.org/class/yago/WikicatOlympicAlpineSkiersOfNorway,89
http://dbpedia.org/class/yago/WikicatPeopleFromRoyalLeamingtonSpa,89
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtBradfieldCollege,89
http://dbpedia.org/class/yago/WikicatAncientGreekMathematicians,89
"http://dbpedia.org/class/yago/WikicatPeopleFromWilmington,NorthCarolina",89
"http://dbpedia.org/class/yago/WikicatPeopleFromWestport,Connecticut",89
"http://dbpedia.org/class/yago/WikicatPeopleFromOshkosh,Wisconsin",89
http://dbpedia.org/class/yago/WikicatAmericanPunkRockBassGuitarists,89
http://dbpedia.org/class/yago/WikicatAustrianSoldiers,89
http://dbpedia.org/class/yago/WikicatPatriarchsOfTheChurchOfTheEast,89
http://dbpedia.org/class/yago/WikicatAmericanExpatriateBasketballPeopleInMexico,89
http://dbpedia.org/class/yago/WikicatPhilanthropists,89
http://dbpedia.org/class/yago/WikicatArabScientists,89
http://dbpedia.org/class/yago/WikicatAmericanRadioReportersAndCorrespondents,89
http://dbpedia.org/class/yago/WikicatPeopleFromRostock,89
"http://dbpedia.org/class/yago/WikicatPeopleFromWhitePlains,NewYork",89
"http://dbpedia.org/class/yago/WikicatPeopleFromBillings,Montana",89
http://dbpedia.org/class/yago/WikicatAndalusianPeople,89
"http://dbpedia.org/class/yago/WikicatAlumniOfRoyalHolloway,UniversityOfLondon",89
http://dbpedia.org/class/yago/WikicatPhysicsTheorems,89
http://dbpedia.org/class/yago/WikicatPeopleFromPécs,89
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtGeorgeWatson'sCollege,89
http://dbpedia.org/class/yago/WikicatPeopleFromTimmins,89
http://dbpedia.org/class/yago/WikicatAtollsOfTheTuamotus,89
http://dbpedia.org/class/yago/WikicatAugustaTigersPlayers,89
http://dbpedia.org/class/yago/WikicatOlympicFencersOfCanada,89
http://dbpedia.org/class/yago/WikicatAmericanChristianMinisters,89
http://dbpedia.org/class/yago/WikicatPeopleFromPampanga,89
http://dbpedia.org/class/yago/WikicatAtléticoDeRafaelaFootballers,89
http://dbpedia.org/class/yago/WikicatOrchidsOfCentralAmerica,89
http://dbpedia.org/class/yago/WikicatPeopleFromIwatePrefecture,89
http://dbpedia.org/class/yago/WikicatAutomotiveAccessories,89
"http://dbpedia.org/class/yago/WikicatPeopleFromAsheville,NorthCarolina",89
http://dbpedia.org/class/yago/WikicatArtsOrganizationsBasedInTheUnitedStates,89
http://dbpedia.org/class/yago/WikicatPittsburghPiratesSeasons,89
http://dbpedia.org/class/yago/WikicatArizonaLeagueAthleticsPlayers,89
http://dbpedia.org/class/yago/WikicatOlympicFencersOfAustria,89
http://dbpedia.org/class/yago/WikicatAustralianScienceFictionWriters,89
http://dbpedia.org/class/yago/WikicatAuburnTigersFootballCoaches,89
http://dbpedia.org/class/yago/WikicatPeopleConvictedOfMurderByTexas,89
http://dbpedia.org/class/yago/WikicatBellinghamMarinersPlayers,89
http://dbpedia.org/class/yago/WikicatAustralianVarietyTelevisionShows,89
http://dbpedia.org/class/yago/WikicatAmericanTalentAgents,89
http://dbpedia.org/class/yago/WikicatPeopleFromEnschede,89
http://dbpedia.org/class/yago/WikicatPeopleFromKlaipėda,89
http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1981,89
http://dbpedia.org/class/yago/WikicatAnimatedSitcoms,89
http://dbpedia.org/class/yago/WikicatBattlesInvolvingScotland,89
http://dbpedia.org/class/yago/WikicatPoliticalPartiesInIsrael,89
http://dbpedia.org/class/yago/WikicatPolydorRecordsCompilationAlbums,89
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAgsuDistrict,89
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInGulmiDistrict,89
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMaravehTappehCounty,89
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMichoacán,89
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTaroudantProvince,89
http://dbpedia.org/class/yago/WikicatPortuguese-languageNovels,89
http://dbpedia.org/class/yago/WikicatProgrammingLanguageDesigners,89
http://dbpedia.org/class/yago/WikicatProtectedAreasEstablishedIn1987,89
http://dbpedia.org/class/yago/WikicatPrussianPrinces,89
http://dbpedia.org/class/yago/WikicatPsychologyOrganizations,89
http://dbpedia.org/class/yago/WikicatPublicOpinionResearchCompanies,89
http://dbpedia.org/class/yago/WikicatPunishments,89
http://dbpedia.org/class/yago/WikicatRadioStationsInConnecticut,89
http://dbpedia.org/class/yago/WikicatRadioStationsInTheUnitedKingdom,89
http://dbpedia.org/class/yago/WikicatRecordLabelsEstablishedIn2005,89
http://www.wikidata.org/entity/Q947873,89
http://www.wikidata.org/entity/Q2870166,89
http://dbpedia.org/class/yago/WikicatSt.OlafCollegeAlumni,89
http://dbpedia.org/class/yago/WikicatStraits,89
http://dbpedia.org/class/yago/WikicatStrategicAirCommandMilitaryInstallations,89
http://dbpedia.org/class/yago/WikicatSulfurHeterocycles,89
http://dbpedia.org/class/yago/WikicatSultansOfMorocco,89
http://dbpedia.org/class/yago/WikicatSwedishFootballDivision2Seasons,89
http://dbpedia.org/class/yago/WikicatSwimmersAtThe2010CommonwealthGames,89
http://dbpedia.org/class/yago/WikicatSwissAcademics,89
http://dbpedia.org/class/yago/WikicatTaiwaneseFilmActors,89
http://dbpedia.org/class/yago/WikicatTamilFilmScoreComposers,89
http://dbpedia.org/class/yago/WikicatTechnoRecordLabels,89
http://dbpedia.org/class/yago/WikicatTexasStateCourtJudges,89
http://dbpedia.org/class/yago/WikicatThaiPeopleOfChineseDescent,89
http://dbpedia.org/class/yago/WikicatTheoreticalChemists,89
http://dbpedia.org/class/yago/WikicatTokyoYakultSwallowsPlayers,89
http://dbpedia.org/class/yago/WikicatTranslatorsFromArabic,89
http://dbpedia.org/class/yago/WikicatTreatiesOfBenin,89
http://dbpedia.org/class/yago/WikicatTreesOfVietnam,89
http://dbpedia.org/class/yago/WikicatUkrainianArtists,89
http://dbpedia.org/class/yago/WikicatUkrainianScientists,89
http://dbpedia.org/class/yago/WikicatUninhabitedIslandsOfGreece,89
http://dbpedia.org/class/yago/WikicatUnixSUS2008Utilities,89
http://dbpedia.org/class/yago/WikicatVenezuelanFemaleModels,89
http://dbpedia.org/class/yago/WikicatVenezuelanJournalists,89
http://dbpedia.org/class/yago/WikicatOlympicAthletesOfPortugal,88
"http://dbpedia.org/class/yago/WikicatAlumniOfStCatherine'sCollege,Oxford",88
http://dbpedia.org/class/yago/WikicatAmericanExerciseInstructors,88
http://dbpedia.org/class/yago/WikicatPakistaniDiplomats,88
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtSedberghSchool,88
http://dbpedia.org/class/yago/WikicatAmericanPeopleOfTheBlackHawkWar,88
http://dbpedia.org/class/yago/WikicatAustralianPeopleOfAmericanDescent,88
http://dbpedia.org/class/yago/WikicatAustralianEnvironmentalists,88
http://dbpedia.org/class/yago/WikicatBattlesInvolvingTurkey,88
http://dbpedia.org/class/yago/WikicatPeopleFromBrest,88
http://dbpedia.org/class/yago/WikicatPeopleFromHoms,88
http://dbpedia.org/class/yago/WikicatBaysOfNewZealand,88
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1953,88
http://dbpedia.org/class/yago/WikicatBasketballTeamsInSpain,88
http://dbpedia.org/class/yago/WikicatAirlinesDisestablishedIn2010,88
http://dbpedia.org/class/yago/WikicatArgentineTelevisionActresses,88
http://dbpedia.org/class/yago/WikicatAncientGreekSculptors,88
"http://dbpedia.org/class/yago/WikicatPeopleFromEauClaire,Wisconsin",88
http://dbpedia.org/class/yago/WikicatAirportsInNorthCarolina,88
http://dbpedia.org/class/yago/WikicatPapuaNewGuineanRugbyLeaguePlayers,88
"http://dbpedia.org/class/yago/WikicatPeopleFromWaukeshaCounty,Wisconsin",88
http://dbpedia.org/class/yago/WikicatAlternativeRockMusicians,88
http://dbpedia.org/class/yago/WikicatAlumniOfTheItaliaContiAcademyOfTheatreArts,88
"http://dbpedia.org/class/yago/WikicatPeopleFromBaltimoreCounty,Maryland",88
"http://dbpedia.org/class/yago/WikicatPeopleFromErieCounty,NewYork",88
"http://dbpedia.org/class/yago/WikicatPeopleFromNelson,NewZealand",88
http://dbpedia.org/class/yago/WikicatBiarritzOlympiquePlayers,88
http://dbpedia.org/class/yago/WikicatAmericanOperaCompanies,88
http://dbpedia.org/class/yago/WikicatAmericanWritersOfJapaneseDescent,88
http://dbpedia.org/class/yago/WikicatAmericanFemaleIceDancers,88
http://dbpedia.org/class/yago/WikicatPlatenseF.C.Players,88
http://dbpedia.org/class/yago/WikicatAmericanCeramists,88
"http://dbpedia.org/class/yago/WikicatPeopleFromSalem,Oregon",88
http://dbpedia.org/class/yago/WikicatAlumniOfTheEdinburghCollegeOfArt,88
http://dbpedia.org/class/yago/WikicatAnthologies,88
http://dbpedia.org/class/yago/WikicatArtistsFromMelbourne,88
http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForTheUnitedTeamOfGermany,88
http://dbpedia.org/class/yago/WikicatAustrianFencers,88
http://dbpedia.org/class/yago/WikicatArgentineWomenInPolitics,88
http://dbpedia.org/class/yago/WikicatPeopleOfTheArabSpring,88
http://dbpedia.org/class/yago/WikicatBenzoicAcids,88
http://dbpedia.org/class/yago/WikicatAirportsInWisconsin,88
http://dbpedia.org/class/yago/WikicatPeopleFromBandung,88
http://dbpedia.org/class/yago/WikicatAmericanFootballOutsideLinebackers,88
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1933,88
http://dbpedia.org/class/yago/WikicatAmericanWomen'sBasketballCoaches,88
http://dbpedia.org/class/yago/WikicatAwardsEstablishedIn2002,88
http://dbpedia.org/class/yago/WikicatAnglicanArchdeacons,88
http://dbpedia.org/class/yago/WikicatOlympicMedalistsForUkraine,88
http://dbpedia.org/class/yago/WikicatAustralianPeopleOfLebaneseDescent,88
http://dbpedia.org/class/yago/WikicatPhilippineRevolutionPeople,88
http://dbpedia.org/class/yago/WikicatBaltimoreOriolesCoaches,88
http://dbpedia.org/class/yago/WikicatPakistaniFilmActresses,88
http://dbpedia.org/class/yago/WikicatAmericanFemaleAlpineSkiers,88
http://dbpedia.org/class/yago/WikicatOttomanGovernorsOfEgypt,88
http://dbpedia.org/class/yago/WikicatPlaysBasedOnActualEvents,88
http://dbpedia.org/class/yago/WikicatOrchidsOfEcuador,88
"http://dbpedia.org/class/yago/WikicatPeopleFromBethlehem,Pennsylvania",88
"http://dbpedia.org/class/yago/WikicatPeopleFromCookCounty,Illinois",88
http://dbpedia.org/class/yago/WikicatOlympicBasketballPlayersOfAustralia,88
http://dbpedia.org/class/yago/WikicatAmericanTextbookWriters,88
http://dbpedia.org/class/yago/WikicatPanamaInternationalFootballers,88
http://dbpedia.org/class/yago/WikicatAustrianPeopleOfGermanBohemianDescent,88
http://dbpedia.org/class/yago/WikicatPeopleWhoCommittedSuicideInPrisonCustody,88
http://dbpedia.org/class/yago/WikicatPoliticalAdvocacyGroupsInTheUnitedStates,88
http://dbpedia.org/class/yago/WikicatPolymerScientistsAndEngineers,88
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAnGiangProvince,88
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInArsanjanCounty,88
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBorDistrict,88
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInHidalgo(state),88
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInIssykKulProvince,88
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLika-SenjCounty,88
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInOlomoucDistrict,88
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSavanes(IvoryCoast),88
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheMunicipalityOfVelikeLašče,88
http://dbpedia.org/class/yago/WikicatPortlandTimbersPlayers,88
http://dbpedia.org/class/yago/WikicatPresbyterianDenominationsInSouthKorea,88
http://dbpedia.org/class/yago/WikicatPresidentsOfTheAristotelianSociety,88
http://dbpedia.org/class/yago/WikicatPrivateMiddleSchoolsInNewYorkCity,88
http://dbpedia.org/class/yago/WikicatProtectedAreasEstablishedIn1979,88
http://dbpedia.org/class/yago/WikicatPseudonymousArtists,88
http://dbpedia.org/class/yago/WikicatPublicationsEstablishedIn1965,88
http://dbpedia.org/class/yago/WikicatRailwayStationsClosedIn1953,88
http://dbpedia.org/class/yago/WikicatRailwayStationsOpenedIn1926,88
http://dbpedia.org/class/yago/WikicatReconnaissanceVehicles,88
http://dbpedia.org/class/yago/WikicatStateHighwaysInVermont,88
http://dbpedia.org/class/yago/WikicatSwissBotanists,88
http://dbpedia.org/class/yago/WikicatTaiwaneseFemaleSingers,88
http://dbpedia.org/class/yago/WikicatTampaBayMutinyPlayers,88
http://dbpedia.org/class/yago/WikicatTeamsInThePremierDevelopmentLeague,88
http://dbpedia.org/class/yago/WikicatTheGroundlings,88
http://dbpedia.org/class/yago/WikicatTradingCompanies,88
http://dbpedia.org/class/yago/WikicatTreatiesOfTheLibyanArabJamahiriya,88
http://dbpedia.org/class/yago/WikicatTriadFilms,88
http://dbpedia.org/class/yago/WikicatTrigonalMinerals,88
http://dbpedia.org/class/yago/WikicatUEFAEuro1968Players,88
http://dbpedia.org/class/yago/WikicatUndergroundMinesInEngland,88
http://dbpedia.org/class/yago/WikicatUruguayanLawyers,88
http://dbpedia.org/class/yago/WikicatUruguayanPrimeraDivisiónFootballers,88
http://dbpedia.org/class/yago/WikicatUticaBlueSoxPlayers,88
http://dbpedia.org/class/yago/WikicatPeopleFromPiacenza,87
http://dbpedia.org/class/yago/WikicatPeopleFromCamberwell,87
http://dbpedia.org/class/yago/WikicatOlympicShootersOfSweden,87
http://dbpedia.org/class/yago/WikicatPeopleFromLethbridge,87
http://dbpedia.org/class/yago/WikicatPeopleOfUnitedEmpireLoyalistDescent,87
http://dbpedia.org/class/yago/WikicatPeopleFromRijeka,87
http://dbpedia.org/class/yago/WikicatAncientRomanFestivals,87
http://dbpedia.org/class/yago/WikicatPeopleFromCádiz,87
http://dbpedia.org/class/yago/WikicatPFCLokomotivMezdraPlayers,87
"http://dbpedia.org/class/yago/WikicatPeopleFromAthens,Georgia",87
http://dbpedia.org/class/yago/WikicatAraceaeGenera,87
http://dbpedia.org/class/yago/WikicatOlympicHandballPlayersOfSweden,87
http://dbpedia.org/class/yago/WikicatPeopleFromManche,87
http://dbpedia.org/class/yago/WikicatAmericanGirlGroups,87
http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1783,87
"http://dbpedia.org/class/yago/WikicatPeopleFromConcord,Massachusetts",87
http://dbpedia.org/class/yago/WikicatAmericanColonialPeople,87
http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1813,87
http://dbpedia.org/class/yago/WikicatPeopleFromDenbighshire,87
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1914,87
http://dbpedia.org/class/yago/WikicatOlympicWrestlersOfTurkey,87
http://dbpedia.org/class/yago/WikicatAmericanExpatriateBasketballPeopleInFinland,87
http://dbpedia.org/class/yago/WikicatBattlesOfTheKoreanWar,87
http://dbpedia.org/class/yago/WikicatPeopleFromYamagataPrefecture,87
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1973,87
http://dbpedia.org/class/yago/WikicatOsgoodeHallLawSchoolAlumni,87
http://dbpedia.org/class/yago/WikicatAmericanPeopleOfAustralianDescent,87
http://dbpedia.org/class/yago/WikicatAmericanWritersOfItalianDescent,87
http://dbpedia.org/class/yago/WikicatArabLocalitiesInIsrael,87
http://dbpedia.org/class/yago/WikicatOlympicEquestriansOfTheUnitedStates,87
http://dbpedia.org/class/yago/WikicatPakistaniJudges,87
http://dbpedia.org/class/yago/WikicatPeopleFromEastbourne,87
http://dbpedia.org/class/yago/WikicatAmericanSoccerLeague(1933–83)Teams,87
http://dbpedia.org/class/yago/WikicatAmericanPeopleOfMoroccanDescent,87
http://dbpedia.org/class/yago/WikicatAirlinesEstablishedIn1994,87
http://dbpedia.org/class/yago/WikicatPeopleFromNewPlymouth,87
http://dbpedia.org/class/yago/WikicatOrchidsOfColombia,87
http://dbpedia.org/class/yago/WikicatAmericanNovellas,87
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1944,87
"http://dbpedia.org/class/yago/WikicatPeopleFromPerth,Scotland",87
http://dbpedia.org/class/yago/WikicatPlantsDescribedIn1759,87
http://dbpedia.org/class/yago/WikicatAlbumsProducedByJustBlaze,87
"http://dbpedia.org/class/yago/WikicatPeopleFromJeffersonParish,Louisiana",87
http://dbpedia.org/class/yago/WikicatAwardsEstablishedIn1989,87
http://dbpedia.org/class/yago/WikicatArtistsOfTheAmericanWest,87
"http://dbpedia.org/class/yago/WikicatPeopleFromGreatFalls,Montana",87
http://dbpedia.org/class/yago/WikicatAssociationFootballClubsEstablishedIn1956,87
http://dbpedia.org/class/yago/WikicatPolishScoutsAndGuides,87
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtAucklandGrammarSchool,87
http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1996,87
http://dbpedia.org/class/yago/WikicatPeopleFromTheGrandDuchyOfMecklenburg-Schwerin,87
http://dbpedia.org/class/yago/WikicatPolishMusicEducators,87
"http://dbpedia.org/class/yago/WikicatPeopleFromCoralGables,Florida",87
http://dbpedia.org/class/yago/WikicatPoliticalPartiesInPakistan,87
http://dbpedia.org/class/yago/WikicatPoliticiansOfSicily,87
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInArdalCounty,87
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAtsimo-Atsinanana,87
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBoshruyehCounty,87
