classes,count
http://dbpedia.org/dbtax/Nationalism,93
http://dbpedia.org/dbtax/Stomiiforme,93
http://dbpedia.org/dbtax/Architecture,92
http://dbpedia.org/dbtax/Boycott,92
http://dbpedia.org/dbtax/Fireplace,92
http://dbpedia.org/dbtax/Veda,92
http://dbpedia.org/ontology/Architecture,92
http://dbpedia.org/ontology/College,92
http://dbpedia.org/dbtax/Subroutine,91
http://dbpedia.org/ontology/AmericanFootballLeague,91
http://wikidata.dbpedia.org/ontology/AmericanFootballLeague,91
http://dbpedia.org/dbtax/Heraldist,90
http://dbpedia.org/dbtax/Insulator,90
http://dbpedia.org/dbtax/Marsh,90
http://dbpedia.org/dbtax/Salmoniforme,90
http://dbpedia.org/ontology/Gene,90
http://dbpedia.org/dbtax/Metalloprotein,89
http://wikidata.dbpedia.org/ontology/College,89
http://dbpedia.org/dbtax/Bacillale,88
http://dbpedia.org/dbtax/Bundle,88
http://dbpedia.org/dbtax/Cycloalkene,88
http://dbpedia.org/dbtax/Possum,88
http://dbpedia.org/dbtax/Proboscidean,88
http://dbpedia.org/dbtax/Rationalist,88
http://dbpedia.org/ontology/Lymph,88
http://wikidata.dbpedia.org/ontology/Constellation,88
http://wikidata.dbpedia.org/ontology/LaunchPad,88
http://dbpedia.org/dbtax/Acene,87
http://dbpedia.org/dbtax/Diuretic,87
http://dbpedia.org/dbtax/Front,87
http://dbpedia.org/dbtax/Observer,87
http://dbpedia.org/dbtax/Turkologist,87
http://dbpedia.org/ontology/Novel,87
http://dbpedia.org/dbtax/Compressor,86
http://dbpedia.org/dbtax/Dielectric,86
http://dbpedia.org/dbtax/Epigrapher,86
http://dbpedia.org/dbtax/Intelligence,86
http://dbpedia.org/dbtax/Minibus,86
http://dbpedia.org/ontology/GeneLocation,86
http://dbpedia.org/ontology/HumanGeneLocation,86
http://dbpedia.org/dbtax/Chromene,85
http://dbpedia.org/dbtax/Dealership,85
http://dbpedia.org/dbtax/Lactobacillale,85
http://dbpedia.org/dbtax/Mayanist,85
http://dbpedia.org/dbtax/Megastructure,85
http://dbpedia.org/dbtax/Steel,85
http://dbpedia.org/dbtax/Sulfonate,85
http://dbpedia.org/dbtax/Worm,85
http://dbpedia.org/dbtax/Arachnologist,84
http://dbpedia.org/dbtax/Bryozoan,84
http://dbpedia.org/dbtax/Seismologist,84
http://dbpedia.org/ontology/Tunnel,84
http://dbpedia.org/dbtax/Bookshop,83
http://dbpedia.org/dbtax/Epistle,83
http://dbpedia.org/dbtax/Gear,83
http://dbpedia.org/dbtax/Homeopath,83
http://dbpedia.org/dbtax/Hymnal,83
http://dbpedia.org/dbtax/Phanariote,83
http://dbpedia.org/dbtax/Tuning,83
http://dbpedia.org/ontology/Bookshop,83
http://dbpedia.org/dbtax/Asana,82
http://dbpedia.org/dbtax/Ceratopsian,82
http://dbpedia.org/dbtax/Fertilizer,82
http://dbpedia.org/dbtax/Gin,82
http://dbpedia.org/dbtax/Redemptorist,82
http://wikidata.dbpedia.org/ontology/Tunnel,82
http://dbpedia.org/dbtax/Cofactor,81
http://dbpedia.org/dbtax/Cornetist,81
http://dbpedia.org/dbtax/Countertenor,81
http://dbpedia.org/dbtax/Fragment,81
http://dbpedia.org/dbtax/Inquisitor,81
http://dbpedia.org/dbtax/Tubist,81
http://dbpedia.org/dbtax/Vent,81
http://dbpedia.org/dbtax/Aggregator,80
http://dbpedia.org/dbtax/Diode,80
http://dbpedia.org/dbtax/Glucoside,80
http://dbpedia.org/dbtax/Keynesian,80
http://dbpedia.org/dbtax/Monkee,80
http://dbpedia.org/dbtax/Moped,80
http://dbpedia.org/dbtax/Mythographer,80
http://dbpedia.org/dbtax/Yard,80
http://dbpedia.org/ontology/Chancellor,80
http://wikidata.dbpedia.org/ontology/Chancellor,80
http://dbpedia.org/dbtax/Slavist,79
http://dbpedia.org/dbtax/Bookmaker,78
http://dbpedia.org/dbtax/Freighter,78
http://dbpedia.org/dbtax/Pitch,78
http://dbpedia.org/dbtax/Polyptych,78
http://dbpedia.org/dbtax/Sesquiterpene,78
http://dbpedia.org/dbtax/Transhumanist,78
http://dbpedia.org/dbtax/Waterfront,78
http://dbpedia.org/ontology/Bookmaker,78
http://wikidata.dbpedia.org/ontology/Lymph,78
http://wikidata.dbpedia.org/ontology/WaterRide,78
http://dbpedia.org/dbtax/Argentiniforme,77
http://dbpedia.org/dbtax/Lepidosaur,77
http://dbpedia.org/dbtax/Neoplatonist,77
http://dbpedia.org/dbtax/Particulate,77
http://dbpedia.org/dbtax/Softwork,77
http://dbpedia.org/dbtax/Typewriter,77
http://dbpedia.org/dbtax/Vasodilator,77
http://dbpedia.org/ontology/Typewriter,77
http://dbpedia.org/dbtax/Blizzard,76
http://dbpedia.org/dbtax/Chetnik,76
http://dbpedia.org/dbtax/Convent,76
http://dbpedia.org/dbtax/Hypsiboa,76
http://dbpedia.org/dbtax/Inosilicate,76
http://dbpedia.org/dbtax/One-thousander,76
http://dbpedia.org/dbtax/Osteoglossiforme,76
http://dbpedia.org/dbtax/Ryta,76
http://dbpedia.org/dbtax/Seaweed,76
http://dbpedia.org/ontology/One-thousander,76
http://dbpedia.org/ontology/Seaweed,76
http://dbpedia.org/dbtax/Fracture,75
http://dbpedia.org/dbtax/Silicate,75
http://dbpedia.org/dbtax/Grain,74
http://dbpedia.org/dbtax/Philosophy,74
http://dbpedia.org/dbtax/Corticosteroid,73
http://dbpedia.org/dbtax/Supervolcano,73
http://dbpedia.org/dbtax/Vegetarian,73
http://dbpedia.org/ontology/AcademicConference,73
http://wikidata.dbpedia.org/ontology/AcademicConference,73
http://dbpedia.org/dbtax/Fermion,72
http://dbpedia.org/dbtax/Ghetto,72
http://dbpedia.org/dbtax/Hymenochaetale,72
http://dbpedia.org/dbtax/Stupa,72
http://dbpedia.org/dbtax/Deist,71
http://dbpedia.org/dbtax/Hostel,71
http://dbpedia.org/dbtax/Morphism,71
http://dbpedia.org/ontology/Hostel,71
http://dbpedia.org/dbtax/Attendant,70
http://dbpedia.org/dbtax/Nesosilicate,70
http://dbpedia.org/dbtax/Psycholinguist,70
http://dbpedia.org/dbtax/Windstorm,70
http://dbpedia.org/ontology/VolleyballCoach,70
http://dbpedia.org/dbtax/Cation,69
http://dbpedia.org/dbtax/Diterpene,69
http://dbpedia.org/dbtax/Mycotoxin,69
http://dbpedia.org/dbtax/Plaza,69
http://dbpedia.org/dbtax/Rotunda,69
http://dbpedia.org/dbtax/Beylik,68
http://dbpedia.org/dbtax/Prefix,68
http://dbpedia.org/ontology/ComedyGroup,68
http://wikidata.dbpedia.org/ontology/ComedyGroup,68
http://wikidata.dbpedia.org/ontology/VolleyballCoach,67
http://dbpedia.org/dbtax/Colt,66
http://dbpedia.org/dbtax/Monosaccharide,66
http://dbpedia.org/dbtax/Petition,66
http://dbpedia.org/dbtax/Piazza,66
http://dbpedia.org/dbtax/Bulgar,65
http://dbpedia.org/dbtax/Foam,65
http://dbpedia.org/dbtax/Lysergamide,65
http://dbpedia.org/dbtax/Gerontologist,64
http://dbpedia.org/dbtax/Moraine,64
http://dbpedia.org/dbtax/Parareptile,64
http://dbpedia.org/dbtax/Antiemetic,63
http://dbpedia.org/dbtax/Eicosanoid,63
http://dbpedia.org/dbtax/Naphthol,63
http://dbpedia.org/dbtax/Neuropeptide,63
http://dbpedia.org/dbtax/Phonetician,63
http://dbpedia.org/dbtax/Aramaean,62
http://dbpedia.org/dbtax/Endocrinologist,62
http://dbpedia.org/dbtax/Favourite,62
http://dbpedia.org/dbtax/Salesian,62
http://dbpedia.org/dbtax/Satrapy,62
http://dbpedia.org/dbtax/Wavelet,62
http://dbpedia.org/ontology/Salesian,62
http://www.wikidata.org/entity/Q25956,62
http://dbpedia.org/dbtax/Dike,61
http://dbpedia.org/dbtax/Ecovillage,61
http://dbpedia.org/dbtax/Metalloid,61
http://dbpedia.org/dbtax/Oligosaccharide,61
http://dbpedia.org/dbtax/Orthodontic,61
http://dbpedia.org/dbtax/Sarmatian,61
http://dbpedia.org/dbtax/Aromanian,60
http://dbpedia.org/dbtax/Harp,60
http://dbpedia.org/ontology/YearInSpaceflight,60
http://wikidata.dbpedia.org/ontology/YearInSpaceflight,60
http://dbpedia.org/dbtax/Hadron,59
http://dbpedia.org/dbtax/Hijacker,59
http://dbpedia.org/dbtax/Shogun,59
http://dbpedia.org/dbtax/Spectrometer,59
http://dbpedia.org/dbtax/Trampolinist,59
http://dbpedia.org/dbtax/Utopist,59
http://dbpedia.org/dbtax/Tracker,58
http://dbpedia.org/dbtax/Boson,57
http://dbpedia.org/dbtax/Estrogen,57
http://dbpedia.org/dbtax/Flat,57
http://dbpedia.org/dbtax/Neutrino,57
http://dbpedia.org/dbtax/Stairway,57
http://dbpedia.org/dbtax/Carotenoid,56
http://dbpedia.org/dbtax/Hydrazide,56
http://dbpedia.org/dbtax/Netbook,56
http://dbpedia.org/dbtax/Supply,56
http://dbpedia.org/dbtax/Benzenetriol,55
http://dbpedia.org/dbtax/Gymnotiforme,55
http://dbpedia.org/dbtax/Lanthanide,55
http://dbpedia.org/dbtax/Materialist,55
http://dbpedia.org/dbtax/Pict,55
http://dbpedia.org/dbtax/Affix,54
http://dbpedia.org/dbtax/Anticoagulant,54
http://dbpedia.org/dbtax/Contractor,54
http://dbpedia.org/dbtax/Gomphale,54
http://dbpedia.org/dbtax/Hypnotist,54
http://dbpedia.org/dbtax/Objectivist,54
http://dbpedia.org/dbtax/Oracle,54
http://dbpedia.org/dbtax/Peroxide,54
http://dbpedia.org/dbtax/Philhellene,54
http://dbpedia.org/dbtax/Strangler,54
http://dbpedia.org/dbtax/Bearing,53
http://dbpedia.org/dbtax/Caver,53
http://dbpedia.org/dbtax/Demographer,53
http://dbpedia.org/dbtax/Jamboree,53
http://dbpedia.org/dbtax/Sinocyclocheilu,53
http://dbpedia.org/dbtax/Stampede,53
http://dbpedia.org/ontology/Caver,53
http://dbpedia.org/ontology/LacrosseLeague,53
http://dbpedia.org/dbtax/Capsule,52
http://dbpedia.org/dbtax/Licence,52
http://dbpedia.org/ontology/TelevisionHost,52
http://dbpedia.org/dbtax/Celastrale,51
http://dbpedia.org/dbtax/Histologist,51
http://dbpedia.org/dbtax/Myctophiforme,51
http://dbpedia.org/dbtax/Nanny,51
http://dbpedia.org/dbtax/Sugababe,51
http://wikidata.dbpedia.org/ontology/TelevisionHost,51
http://dbpedia.org/dbtax/Billiard,50
http://dbpedia.org/dbtax/Depression,50
http://dbpedia.org/dbtax/Ligand,50
http://dbpedia.org/dbtax/Suffix,50
http://dbpedia.org/dbtax/Vombatiform,50
http://dbpedia.org/dbtax/Welle,50
http://dbpedia.org/dbtax/Antipope,49
http://dbpedia.org/dbtax/Armadillo,49
http://dbpedia.org/dbtax/Geodesist,49
http://dbpedia.org/dbtax/Impediment,49
http://dbpedia.org/dbtax/Kashubian,49
http://dbpedia.org/dbtax/Orectolobiforme,49
http://dbpedia.org/dbtax/Reader,49
http://dbpedia.org/dbtax/Elastomer,48
http://wikidata.dbpedia.org/ontology/LacrosseLeague,48
http://wikidata.dbpedia.org/ontology/Sea,48
http://dbpedia.org/dbtax/Ceratosaur,47
http://dbpedia.org/dbtax/Clare,47
http://dbpedia.org/dbtax/Dioscoreale,47
http://dbpedia.org/dbtax/Functor,47
http://dbpedia.org/ontology/HumanGene,47
http://dbpedia.org/dbtax/Bullring,46
http://dbpedia.org/dbtax/Cynologist,46
http://dbpedia.org/dbtax/Khitan,46
http://dbpedia.org/dbtax/Oxidizer,46
http://dbpedia.org/dbtax/Sailplane,46
http://dbpedia.org/dbtax/Theban,46
http://dbpedia.org/dbtax/Yardbird,46
http://dbpedia.org/dbtax/Stereophonic,45
http://dbpedia.org/dbtax/Burst,44
http://dbpedia.org/dbtax/Vibration,44
http://dbpedia.org/dbtax/Free-diver,43
http://dbpedia.org/dbtax/Latinist,43
http://dbpedia.org/dbtax/Myliobatiforme,43
http://dbpedia.org/dbtax/Ostrogoth,43
http://dbpedia.org/dbtax/Remnant,43
http://dbpedia.org/dbtax/Rhapsody,43
http://dbpedia.org/dbtax/Selenide,43
http://dbpedia.org/dbtax/Tendency,43
http://dbpedia.org/dbtax/Tocharian,43
http://dbpedia.org/ontology/MouseGene,43
http://wikidata.dbpedia.org/ontology/Gene,43
http://wikidata.dbpedia.org/ontology/HumanGene,43
http://dbpedia.org/dbtax/Acanthocephalan,42
http://dbpedia.org/dbtax/Amphitheatre,42
http://dbpedia.org/dbtax/Cavy,42
http://dbpedia.org/dbtax/Jurchen,42
http://dbpedia.org/dbtax/Marimbist,42
http://dbpedia.org/dbtax/Olympiaco,42
http://dbpedia.org/ontology/AmericanFootballTeam,42
http://www.wikidata.org/entity/Q8261,42
http://dbpedia.org/dbtax/Atmosphere,41
http://dbpedia.org/dbtax/Governess,41
http://dbpedia.org/dbtax/Homeomorphism,41
http://dbpedia.org/dbtax/Phosphoru,41
http://dbpedia.org/ontology/MouseGeneLocation,41
http://dbpedia.org/dbtax/Auxin,40
http://dbpedia.org/dbtax/Eight-thousander,40
http://dbpedia.org/dbtax/Insectarium,40
http://dbpedia.org/dbtax/Isoflavonoid,40
http://dbpedia.org/dbtax/Sorosilicate,40
http://dbpedia.org/ontology/Insectarium,40
http://dbpedia.org/dbtax/Cyclitol,39
http://dbpedia.org/dbtax/Geochemist,39
http://dbpedia.org/dbtax/Luwian,39
http://dbpedia.org/dbtax/Deftone,38
http://dbpedia.org/dbtax/Lamniforme,38
http://dbpedia.org/dbtax/Microorganism,38
http://dbpedia.org/dbtax/Musher,38
http://dbpedia.org/dbtax/Pariba,38
http://dbpedia.org/dbtax/Upanishad,38
http://dbpedia.org/dbtax/Elopiforme,37
http://dbpedia.org/dbtax/Lampriforme,37
http://dbpedia.org/dbtax/Pyru,36
http://dbpedia.org/ontology/Gnetophytes,36
http://schema.org/Continent,36
http://wikidata.dbpedia.org/ontology/AmericanFootballTeam,36
http://wikidata.dbpedia.org/ontology/Gnetophytes,36
http://www.wikidata.org/entity/Q48806,36
http://dbpedia.org/dbtax/Gyroscope,35
http://dbpedia.org/dbtax/Quaternion,35
http://dbpedia.org/dbtax/Zaza,35
http://dbpedia.org/dbtax/Cyatheale,34
http://dbpedia.org/dbtax/Grimoire,34
http://dbpedia.org/ontology/SnookerWorldRanking,34
http://wikidata.dbpedia.org/ontology/BaseballTeam,34
http://wikidata.dbpedia.org/ontology/SnookerWorldRanking,34
http://dbpedia.org/dbtax/Blackout,33
http://dbpedia.org/dbtax/Chronologist,33
http://dbpedia.org/dbtax/Coelacanthiforme,33
http://dbpedia.org/dbtax/Phinea,33
http://dbpedia.org/ontology/HandballLeague,33
http://dbpedia.org/dbtax/Antiandrogen,32
http://dbpedia.org/dbtax/Carbide,32
http://dbpedia.org/dbtax/Decongestant,32
http://dbpedia.org/dbtax/Necklace,32
http://dbpedia.org/dbtax/Pilosan,32
http://wikidata.dbpedia.org/ontology/HandballLeague,32
http://dbpedia.org/dbtax/Acipenseriforme,31
http://dbpedia.org/dbtax/Decomposition,31
http://dbpedia.org/dbtax/Diene,31
http://dbpedia.org/dbtax/Hermitage,31
http://dbpedia.org/dbtax/Ligature,31
http://dbpedia.org/dbtax/Melon,31
http://dbpedia.org/dbtax/Superconductor,31
http://dbpedia.org/dbtax/Theseu,31
http://dbpedia.org/ontology/SpaceStation,31
http://wikidata.dbpedia.org/ontology/SpaceStation,31
http://dbpedia.org/dbtax/Carillon,30
http://dbpedia.org/dbtax/Gazetteer,30
http://dbpedia.org/dbtax/Ophioglossale,30
http://dbpedia.org/dbtax/Polyester,30
http://www.w3.org/2002/07/owl#FunctionalProperty,30
http://dbpedia.org/dbtax/Lignan,29
http://dbpedia.org/dbtax/Megalosaur,29
http://dbpedia.org/dbtax/Spacesuit,29
http://dbpedia.org/dbtax/Stilbenoid,29
http://dbpedia.org/dbtax/Wheelchair,29
http://dbpedia.org/ontology/PoloLeague,29
http://dbpedia.org/ontology/SnookerChamp,29
http://wikidata.dbpedia.org/ontology/PoloLeague,29
http://wikidata.dbpedia.org/ontology/SnookerChamp,29
http://dbpedia.org/dbtax/Flamethrower,28
http://dbpedia.org/dbtax/Gastroenterologist,28
http://dbpedia.org/dbtax/Oxalate,28
http://dbpedia.org/dbtax/Shirt,28
http://dbpedia.org/ontology/FieldHockeyLeague,28
http://dbpedia.org/dbtax/Cimolestan,27
http://dbpedia.org/dbtax/Hemichordate,27
http://dbpedia.org/dbtax/Reliquary,27
http://dbpedia.org/dbtax/Speleologist,27
http://dbpedia.org/dbtax/Biocybernetic,26
http://dbpedia.org/dbtax/Draught,26
http://dbpedia.org/dbtax/Half-track,26
http://dbpedia.org/dbtax/Oirat,26
http://dbpedia.org/dbtax/Osmundale,26
http://dbpedia.org/dbtax/Rising,26
http://dbpedia.org/dbtax/Yeah,26
http://wikidata.dbpedia.org/ontology/FieldHockeyLeague,26
http://dbpedia.org/dbtax/Fluorocarbon,25
http://dbpedia.org/dbtax/Ketal,25
http://dbpedia.org/dbtax/Scroll,25
http://dbpedia.org/dbtax/Vanadate,25
http://dbpedia.org/dbtax/Bayonet,24
http://dbpedia.org/dbtax/Chimaeriforme,24
http://dbpedia.org/dbtax/Coptologist,24
http://dbpedia.org/dbtax/Electrolyte,24
http://dbpedia.org/dbtax/Limnologist,24
http://dbpedia.org/dbtax/Nidovirale,24
http://dbpedia.org/dbtax/Warhead,24
http://dbpedia.org/dbtax/Canellale,23
http://dbpedia.org/dbtax/Galleon,23
http://dbpedia.org/dbtax/Lipoprotein,23
http://dbpedia.org/dbtax/Proteoglycan,23
http://dbpedia.org/dbtax/Reciter,23
http://dbpedia.org/dbtax/Rheumatologist,23
http://dbpedia.org/dbtax/Serrano,23
http://dbpedia.org/ontology/SoftballLeague,23
http://dbpedia.org/ontology/WaterwayTunnel,23
http://wikidata.dbpedia.org/ontology/WaterwayTunnel,23
http://dbpedia.org/dbtax/Exilarch,22
http://dbpedia.org/dbtax/Flavanol,22
http://dbpedia.org/dbtax/Phosphide,22
http://dbpedia.org/dbtax/Thioester,22
http://dbpedia.org/ontology/InlineHockeyLeague,22
http://dbpedia.org/ontology/SpaceShuttle,22
http://wikidata.dbpedia.org/ontology/SoftballLeague,22
http://dbpedia.org/dbtax/Virgo,21
http://wikidata.dbpedia.org/ontology/InlineHockeyLeague,21
http://dbpedia.org/dbtax/Batrachosep,20
http://dbpedia.org/dbtax/Crossosomatale,20
http://dbpedia.org/dbtax/Gel,20
http://dbpedia.org/dbtax/Karmapa,20
http://dbpedia.org/dbtax/Meetup,20
http://dbpedia.org/dbtax/Neckty,20
http://dbpedia.org/dbtax/Pteridale,20
http://dbpedia.org/dbtax/Squatiniforme,20
http://dbpedia.org/ontology/GolfLeague,20
http://wikidata.dbpedia.org/ontology/GolfLeague,20
http://wikidata.dbpedia.org/ontology/Novel,20
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#PlanExecution,20
http://www.wikidata.org/entity/Q1298668,20
http://dbpedia.org/dbtax/Dura,19
http://dbpedia.org/dbtax/Mede,19
http://dbpedia.org/dbtax/Notacanthiforme,19
http://dbpedia.org/dbtax/Orbiter,19
http://dbpedia.org/dbtax/Vanilloid,19
http://dbpedia.org/dbtax/Whistle,19
http://dbpedia.org/dbtax/Chalconoid,18
http://dbpedia.org/dbtax/Geraniale,18
http://dbpedia.org/ontology/MotorcycleRacingLeague,18
http://dbpedia.org/ontology/SpeedwayLeague,18
http://dbpedia.org/ontology/TennisLeague,18
http://wikidata.dbpedia.org/ontology/Continent,18
http://wikidata.dbpedia.org/ontology/MotorcycleRacingLeague,18
http://wikidata.dbpedia.org/ontology/SpaceShuttle,18
http://wikidata.dbpedia.org/ontology/SpeedwayLeague,18
http://wikidata.dbpedia.org/ontology/TennisLeague,18
http://dbpedia.org/dbtax/Servite,17
http://dbpedia.org/dbtax/Subject,17
http://dbpedia.org/dbtax/Turbocharger,17
http://dbpedia.org/dbtax/Antihemorrhagic,16
http://dbpedia.org/dbtax/Harvester,16
http://dbpedia.org/dbtax/Hexanchiforme,16
http://dbpedia.org/dbtax/Motet,16
http://dbpedia.org/dbtax/Polypteriforme,16
http://dbpedia.org/dbtax/Alkoxide,15
http://dbpedia.org/dbtax/Bandoneonist,15
http://dbpedia.org/dbtax/Pomak,15
http://dbpedia.org/dbtax/Vorticist,15
http://dbpedia.org/ontology/Bandoneonist,15
http://dbpedia.org/dbtax/Formate,14
http://dbpedia.org/dbtax/Polyphenol,14
http://dbpedia.org/dbtax/Spaceship,14
http://dbpedia.org/dbtax/Sulfite,14
http://dbpedia.org/dbtax/Darkstalker,13
http://dbpedia.org/dbtax/Dihydrofuran,13
http://dbpedia.org/dbtax/Gonorynchiforme,13
http://dbpedia.org/dbtax/Hyrax,13
http://dbpedia.org/dbtax/Lepisosteiforme,13
http://dbpedia.org/dbtax/Moskene,13
http://dbpedia.org/dbtax/Percopsiforme,13
http://dbpedia.org/dbtax/Pyrroline,13
http://dbpedia.org/dbtax/Magnetar,12
http://dbpedia.org/dbtax/Clathrate,11
http://dbpedia.org/dbtax/Dalmatian,11
http://dbpedia.org/dbtax/Huerteale,11
http://dbpedia.org/dbtax/Pristiforme,11
http://dbpedia.org/dbtax/Pristiophoriforme,11
http://dbpedia.org/ontology/Project,11
http://dbpedia.org/ontology/ResearchProject,11
http://dbpedia.org/dbtax/Aghlabid,10
http://dbpedia.org/dbtax/Burgundian,10
http://dbpedia.org/dbtax/Heterodontiforme,10
http://dbpedia.org/dbtax/Lapith,10
http://dbpedia.org/dbtax/Phosphonate,10
http://dbpedia.org/dbtax/Static,10
http://dbpedia.org/ontology/CricketLeague,10
http://dbpedia.org/dbtax/Bathyscaphe,9
http://dbpedia.org/dbtax/Cistern,9
http://dbpedia.org/dbtax/Dioxin,9
http://dbpedia.org/dbtax/Dithiocarbamate,9
http://dbpedia.org/dbtax/Japantown,9
http://dbpedia.org/ontology/NationalFootballLeagueEvent,9
http://wikidata.dbpedia.org/ontology/CricketLeague,9
http://wikidata.dbpedia.org/ontology/NationalFootballLeagueEvent,9
http://wikidata.dbpedia.org/ontology/Project,9
http://wikidata.dbpedia.org/ontology/ResearchProject,9
http://dbpedia.org/dbtax/Hesperornithiforme,8
http://dbpedia.org/dbtax/Saccopharyngiforme,8
http://dbpedia.org/dbtax/Zygophyllale,8
http://dbpedia.org/ontology/Bay,8
http://wikidata.dbpedia.org/ontology/Bay,8
http://www.wikidata.org/entity/Q11303,8
http://dbpedia.org/dbtax/Hemisphere,7
http://dbpedia.org/ontology/CanadianFootballLeague,7
http://dbpedia.org/ontology/Ginkgo,7
http://wikidata.dbpedia.org/ontology/CanadianFootballLeague,7
http://wikidata.dbpedia.org/ontology/Ginkgo,7
http://dbpedia.org/dbtax/Lepidosireniforme,6
http://dbpedia.org/ontology/AutoRacingLeague,6
http://wikidata.dbpedia.org/ontology/AutoRacingLeague,6
http://dbpedia.org/dbtax/Fowle,5
http://dbpedia.org/ontology/AustralianFootballLeague,5
http://dbpedia.org/ontology/VideogamesLeague,5
http://wikidata.dbpedia.org/ontology/AustralianFootballLeague,5
http://wikidata.dbpedia.org/ontology/VideogamesLeague,5
http://dbpedia.org/dbtax/Berberidopsidale,4
http://dbpedia.org/dbtax/Oxazine,4
http://dbpedia.org/dbtax/Phosphinate,4
http://dbpedia.org/ontology/Skyscraper,4
http://wikidata.dbpedia.org/ontology/Skyscraper,4
http://dbpedia.org/dbtax/Hiodontiforme,3
http://dbpedia.org/ontology/CurlingLeague,3
http://wikidata.dbpedia.org/ontology/CurlingLeague,3
http://dbpedia.org/ontology/AmericanFootballCoach,1
http://dbpedia.org/ontology/BowlingLeague,1
http://dbpedia.org/ontology/MixedMartialArtsLeague,1
http://purl.org/vocommons/voaf#Vocabulary,1
http://wikidata.dbpedia.org/ontology/AmericanFootballCoach,1
http://wikidata.dbpedia.org/ontology/BowlingLeague,1
http://wikidata.dbpedia.org/ontology/MixedMartialArtsLeague,1
http://www.w3.org/2002/07/owl#Ontology,1
